"birth_city","birth_country","bc_name","count"
"TISSEMSILET","221","Algerien",1
"TISSEMSILT","221","Algerien",1
"TISZALOK","165","Ungarn",1
"TITOGRAD","140","Montenegro",1
"TITOGRAD","170","Serbien",1
"TITOV VELES","144","Nordmazedonien",1
"TITOVA MITROVICA","170","Serbien",1
"TITOVA UZICE","170","Serbien",1
"TITU","154","Rumänien",1
"TITUS-VELES","138","Jugoslawien, Bundesrepublik",1
"TIWI ALBAY","462","Philippinen",1
"TIWOSK","423","Afghanistan",1
"TIZAMOUREN","252","Marokko",1
"TIZAMOURIN","252","Marokko",1
"TIZAMOURIN ALHOCEIMA","252","Marokko",1
"TIZI OUASLI","252","Marokko",1
"TJEMENZEWO","160","Russische Föderation",1
"TJUKALINSK","160","Russische Föderation",1
"TJUMEN","160","Russische Föderation",1
"TJUMENZEWO","160","Russische Föderation",1
"TJUMER","160","Russische Föderation",1
"TKIBULI","430","Georgien",1
"TKM","166","Ukraine",1
"TKUL","224","Eritrea",1
"TL SAYR","475","Syrien",1
"TLEMCEN","221","Algerien",1
"TLKIF MOSSUL","438","Irak",1
"TO-DA","432","Vietnam",1
"TOBOL","444","Kasachstan",1
"TOBOLSK","160","Russische Föderation",1
"TOBROK","248","Libyen",1
"TOBURDANOWO","160","Russische Föderation",1
"TOCANTINOPOLIS","327","Brasilien",1
"TOCINA","161","Spanien",1
"TODI","137","Italien",1
"TODOR IKONOMOVO","125","Bulgarien",1
"TOGEZ","121","Albanien",1
"TOGLIATTI","160","Russische Föderation",1
"TOGOCEVCE","170","Serbien",1
"TOJSICI","122","Bosnien und Herzegowina",1
"TOKAREWKA","444","Kasachstan",1
"TOKAT-NIKSAR","163","Türkei",1
"TOKI","166","Ukraine",1
"TOKMAK","166","Ukraine",1
"TOKOMBIYA","224","Eritrea",1
"TOKUR","160","Russische Föderation",1
"TOKUSHI","444","Kasachstan",1
"TOKYO","442","Japan",1
"TOL","163","Türkei",1
"TOLEB","475","Syrien",1
"TOLEBI","444","Kasachstan",1
"TOLIATTY","166","Ukraine",1
"TOLJATTI","160","Russische Föderation",1
"TOLJATTI GEBIET KUIBYSCHEW","160","Russische Föderation",1
"TOLOSA","161","Spanien",1
"TOMASZOW","152","Polen",1
"TOMASZOW LUBESLKI","152","Polen",1
"TOMASZWO LUBELSKI","152","Polen",1
"TOMISLAVGRAD","122","Bosnien und Herzegowina",1
"TOMISLAVGRAD","130","Kroatien",1
"TOMMOT","160","Russische Föderation",1
"TOMOC","150","Kosovo",1
"TONARA","137","Italien",1
"TONDERA","153","Portugal",1
"TONGA","262","Kamerun",1
"TONJA","163","Türkei",1
"TOPCIC POLJE","122","Bosnien und Herzegowina",1
"TOPLET","154","Rumänien",1
"TOPLICANE","138","Jugoslawien, Bundesrepublik",1
"TOPLICANE","150","Kosovo",1
"TOPLIQAN","150","Kosovo",1
"TOPLITA","154","Rumänien",1
"TOPOLA","130","Kroatien",1
"TOPOLA","138","Jugoslawien, Bundesrepublik",1
"TOPOLA","152","Polen",1
"TOPOLA","170","Serbien",1
"TOPOLNOE","160","Russische Föderation",1
"TOPOLOVGRAD","125","Bulgarien",1
"TOPORU","154","Rumänien",1
"TOPOVE","121","Albanien",1
"TOPRAKPINAR","163","Türkei",1
"TOPULZAR","163","Türkei",1
"TORAT","224","Eritrea",1
"TORBALI","163","Türkei",1
"TORBAT JAM","439","Iran",1
"TORBATEJAM","439","Iran",1
"TORBATJAM","439","Iran",1
"TORDERA","161","Spanien",1
"TORELLA DEL SANNIO","137","Italien",1
"TORINA","137","Italien",1
"TORINE","150","Kosovo",1
"TOROKBECSE","144","Nordmazedonien",1
"TOROKKKANIZSA","165","Ungarn",1
"TOROKSZENTMIKLOS","165","Ungarn",1
"TORQUAY","168","Vereinigtes Königreich",1
"TORRE - PACHECO","161","Spanien",1
"TORRE DE MONCORVO","153","Portugal",1
"TORRE DEI PASSERI","137","Italien",1
"TORRE DEL GRECO","137","Italien",1
"TORRE PACHECO","161","Spanien",1
"TORRELAVEGA","161","Spanien",1
"TORREMOLINOS","161","Spanien",1
"TORRES","327","Brasilien",1
"TORRES VEDRAS","153","Portugal",1
"TORRICELLA","137","Italien",1
"TORRICELLA PELIGNA","137","Italien",1
"TORROX","161","Spanien",1
"TORSCHOK","160","Russische Föderation",1
"TORTORICI","137","Italien",1
"TORTOUS","475","Syrien",1
"TORUL","163","Türkei",1
"TOS SALAHADIN","438","Irak",1
"TOSCANICA","122","Bosnien und Herzegowina",1
"TOSHEVO","125","Bulgarien",1
"TOST GLEIWITZ","152","Polen",1
"TOST-GLEIWITZ","152","Polen",1
"TOSYA","163","Türkei",1
"TOTALI","163","Türkei",1
"TOTU SHIMLA","436","Indien",1
"TOUGE","261","Guinea",1
"TOUGUE","261","Guinea",1
"TOUISSIT OUJDA","252","Marokko",1
"TOUISSITE","252","Marokko",1
"TOUJOUNINE","239","Mauretanien",1
"TOUL","129","Frankreich",1
"TOUL","451","Libanon",1
"TOUMIAT","252","Marokko",1
"TOUMLILINE","252","Marokko",1
"TOUMODI","231","Côte d’Ivoire",1
"TOURAN-EN-BRIE","129","Frankreich",1
"TOURNAI","124","Belgien",1
"TOURNAN-EN-BRIE","129","Frankreich",1
"TOURS","129","Frankreich",1
"TOVUZ","159","Sowjetunion",1
"TOWAKALPUR PAKHWAL","461","Pakistan",1
"TOXATA","475","Syrien",1
"TOYBELEN","163","Türkei",1
"TOYFANLI","163","Türkei",1
"TOZLA","122","Bosnien und Herzegowina",1
"TP. H CHI MINH","432","Vietnam",1
"TPLA","121","Albanien",1
"TR","163","Türkei",1
"TRA CU","432","Vietnam",1
"TRABLOS","248","Libyen",1
"TRABLUS","475","Syrien",1
"TRABSUL","163","Türkei",1
"TRAISEN","151","Österreich",1
"TRAMOSNICA","138","Jugoslawien, Bundesrepublik",1
"TRAN-CONG","432","Vietnam",1
"TRANG","476","Thailand",1
"TRANI","137","Italien",1
"TRANSKARPATIEN","166","Ukraine",1
"TRANSKARPATIEN OBL.","166","Ukraine",1
"TRANSKARPATIEN OBLAST","166","Ukraine",1
"TRAPANI","137","Italien",1
"TRAVNIK","120","Jugoslawien",1
"TRAVNIK","130","Kroatien",1
"TRAVNIK","138","Jugoslawien, Bundesrepublik",1
"TRBOVLJE","131","Slowenien",1
"TRBUSNICA","170","Serbien",1
"TREBIC","164","Tschechien",1
"TREBISHT-MUCINE","121","Albanien",1
"TREBISHTE","121","Albanien",1
"TREBISOV","131","Slowenien",1
"TREBOTIN","170","Serbien",1
"TREBUJENA","161","Spanien",1
"TRECENTA","137","Italien",1
"TREGAN","121","Albanien",1
"TRELAWNY","355","Jamaika",1
"TRELLEBORG","157","Schweden",1
"TREMSA","475","Syrien",1
"TREPIWKA","166","Ukraine",1
"TRES PASSOS","327","Brasilien",1
"TRESEVINE","122","Bosnien und Herzegowina",1
"TRESMINAS","153","Portugal",1
"TRETJAKOWO","160","Russische Föderation",1
"TREZE DE MAIO","327","Brasilien",1
"TRIADA","134","Griechenland",1
"TRIANE","121","Albanien",1
"TRIANTAFILLA SERRES","134","Griechenland",1
"TRICARCIO","137","Italien",1
"TRICHY","436","Indien",1
"TRIESTE","137","Italien",1
"TRIESTE","150","Kosovo",1
"TRIJEBANJ","122","Bosnien und Herzegowina",1
"TRIKALA","134","Griechenland",1
"TRINCA","154","Rumänien",1
"TRINEC","162","Tschechoslowakei",1
"TRINEC","164","Tschechien",1
"TRINEK","162","Tschechoslowakei",1
"TRIPOLL","451","Libanon",1
"TRIQUERVILLE","129","Frankreich",1
"TRISTENIK","170","Serbien",1
"TRJOCHGORNY","160","Russische Föderation",1
"TRKSEZIAI","142","Litauen",1
"TRNAVA","155","Slowakei",1
"TRNOPOLJE","122","Bosnien und Herzegowina",1
"TRNOVA","122","Bosnien und Herzegowina",1
"TRNOVAC","138","Jugoslawien, Bundesrepublik",1
"TROCHRAT","166","Ukraine",1
"TROGIR","130","Kroatien",1
"TROICK","160","Russische Föderation",1
"TROIZK","160","Russische Föderation",1
"TROIZKOJE","166","Ukraine",1
"TROIZKOJE","444","Kasachstan",1
"TROKOWYTSCHI GEBIET SHYTOMYR BERZIRK T","166","Ukraine",1
"TROLLHATTAN","157","Schweden",1
"TROYAN","125","Bulgarien",1
"TROYES","129","Frankreich",1
"TRPEZA","138","Jugoslawien, Bundesrepublik",1
"TRSCE","122","Bosnien und Herzegowina",1
"TRSTENA","155","Slowakei",1
"TRSTENIK","138","Jugoslawien, Bundesrepublik",1
"TRSTENIK","170","Serbien",1
"TRUBAREVO","144","Nordmazedonien",1
"TRUBUHOC","150","Kosovo",1
"TRUD","125","Bulgarien",1
"TRUDE","138","Jugoslawien, Bundesrepublik",1
"TRUDEWOJE","444","Kasachstan",1
"TRUDOWE","444","Kasachstan",1
"TRUJILLO","361","Peru",1
"TRUTNOV","164","Tschechien",1
"TRYAVNA","125","Bulgarien",1
"TRYBUNALSKI","152","Polen",1
"TRZCIANKA","152","Polen",1
"TRZEBNICA","152","Polen",1
"TRZEMESZNO","152","Polen",1
"TSALAPITSA","125","Bulgarien",1
"TSALENTZICHA","430","Georgien",1
"TSAR KALOYAN","125","Bulgarien",1
"TSAREVO","125","Bulgarien",1
"TSCHAGINO","160","Russische Föderation",1
"TSCHALDAWAR","450","Kirgisistan",1
"TSCHAPAEWKA","444","Kasachstan",1
"TSCHAPAJEW","444","Kasachstan",1
"TSCHAPAJEWA","444","Kasachstan",1
"TSCHAPAJEWO","444","Kasachstan",1
"TSCHAPLYGIN","166","Ukraine",1
"TSCHAPOWITSCHI","166","Ukraine",1
"TSCHARDSHOU","471","Turkmenistan",1
"TSCHARSKAJA","160","Russische Föderation",1
"TSCHATSK","444","Kasachstan",1
"TSCHEBOKSARY","160","Russische Föderation",1
"TSCHEJABINSK","160","Russische Föderation",1
"TSCHEKAT","444","Kasachstan",1
"TSCHELAJBINSK","160","Russische Föderation",1
"TSCHELJABINSK","166","Ukraine",1
"TSCHENO-INGUSIEN","160","Russische Föderation",1
"TSCHENZTOCHAU","152","Polen",1
"TSCHERIHIW OBL.","166","Ukraine",1
"TSCHERJOMUSCHKI","160","Russische Föderation",1
"TSCHERKASKA","166","Ukraine",1
"TSCHERKASKE OBLAST","166","Ukraine",1
"TSCHERKASS","166","Ukraine",1
"TSCHERKASSY OBL.","166","Ukraine",1
"TSCHERKASSY OBLAST","166","Ukraine",1
"TSCHERLAKSKIJ","160","Russische Föderation",1
"TSCHERN","160","Russische Föderation",1
"TSCHERNAWKA","160","Russische Föderation",1
"TSCHERNIGIV","166","Ukraine",1
"TSCHERNIGOR","166","Ukraine",1
"TSCHERNIGOWKA","444","Kasachstan",1
"TSCHERNIHI","166","Ukraine",1
"TSCHERNIHIW","159","Sowjetunion",1
"TSCHERNIHIW OBL.","166","Ukraine",1
"TSCHERNIHIW OBL.TSCHERNIHIW OBL.","166","Ukraine",1
"TSCHERNIHIW OBLAST","166","Ukraine",1
"TSCHERNITTIW","166","Ukraine",1
"TSCHERNIWCY","166","Ukraine",1
"TSCHERNIWEZKA","166","Ukraine",1
"TSCHERNIWIY","166","Ukraine",1
"TSCHERNIWZI","166","Ukraine",1
"TSCHERNIWZI OBL.","166","Ukraine",1
"TSCHERNIWZI OBLAST","166","Ukraine",1
"TSCHERNJACHOWSK","160","Russische Föderation",1
"TSCHERNJACHOWSK","166","Ukraine",1
"TSCHERNJAJWEKA","444","Kasachstan",1
"TSCHERNJGIW","166","Ukraine",1
"TSCHERNOBYL","166","Ukraine",1
"TSCHERNOJARSKIJ","444","Kasachstan",1
"TSCHERNOJE OSERO","160","Russische Föderation",1
"TSCHERNOREZK","444","Kasachstan",1
"TSCHERNOVZY","166","Ukraine",1
"TSCHERNOWKA","160","Russische Föderation",1
"TSCHERNYGOR","166","Ukraine",1
"TSCHERWEN","169","Belarus",1
"TSCHERWONOHRAD","166","Ukraine",1
"TSCHERWONORAD","166","Ukraine",1
"TSCHIASSR","160","Russische Föderation",1
"TSCHIATURA","430","Georgien",1
"TSCHIILI","444","Kasachstan",1
"TSCHIK","160","Russische Föderation",1
"TSCHILTSCHI","160","Russische Föderation",1
"TSCHINADIEWO","166","Ukraine",1
"TSCHINKENT","444","Kasachstan",1
"TSCHINSHALY","444","Kasachstan",1
"TSCHIRPAN","125","Bulgarien",1
"TSCHIRSKIJ","160","Russische Föderation",1
"TSCHIRTSCHIK","160","Russische Föderation",1
"TSCHIRTSCHIK","477","Usbekistan",1
"TSCHISTOOSERNI","160","Russische Föderation",1
"TSCHISTOOSERNYJ","160","Russische Föderation",1
"TSCHISTOOSJORNOJE","160","Russische Föderation",1
"TSCHISTOOZERNOE","160","Russische Föderation",1
"TSCHISTOPOLJE","444","Kasachstan",1
"TSCHITA","166","Ukraine",1
"TSCHORTEPPA","470","Tadschikistan",1
"TSCHUI","159","Sowjetunion",1
"TSCHUJSK","450","Kirgisistan",1
"TSCHUJSKIJ","444","Kasachstan",1
"TSCHULAK-TAU","444","Kasachstan",1
"TSCHUTSCHINSK","444","Kasachstan",1
"TSCHYHYRYN","166","Ukraine",1
"TSERKVA","166","Ukraine",1
"TSEVIE ZIO TGO","283","Togo",1
"TSHIKAPA","246","Kongo, Demokratische Republik",1
"TSIL","475","Syrien",1
"TSONEVO","125","Bulgarien",1
"TSORONA","224","Eritrea",1
"TSRANCHA","125","Bulgarien",1
"TUBARAO","327","Brasilien",1
"TUCHOLA","152","Polen",1
"TUCHOW","152","Polen",1
"TUCILJEVAC","138","Jugoslawien, Bundesrepublik",1
"TUCUK","163","Türkei",1
"TUDELA","161","Spanien",1
"TUDORA","154","Rumänien",1
"TUERKELI","163","Türkei",1
"TUFEKCIOGLU","163","Türkei",1
"TUGJEC","150","Kosovo",1
"TUIMASI","160","Russische Föderation",1
"TUJMASA","160","Russische Föderation",1
"TUKMENBASHI","471","Turkmenistan",1
"TUKUL","224","Eritrea",1
"TUKUMS","139","Lettland",1
"TULCEA","166","Ukraine",1
"TULOVICI","122","Bosnien und Herzegowina",1
"TULTSCHYN","166","Ukraine",1
"TULUA","349","Kolumbien",1
"TULUA VALLE","349","Kolumbien",1
"TUNARI","154","Rumänien",1
"TUNCEL","163","Türkei",1
"TUNCELI OVACIK","163","Türkei",1
"TUNEL I PARE","150","Kosovo",1
"TUNEL IPAR","150","Kosovo",1
"TUNTUM","327","Brasilien",1
"TUPANCIRETA","327","Brasilien",1
"TUPILATI","154","Rumänien",1
"TUPKOVIC DONJI","122","Bosnien und Herzegowina",1
"TURBOHOVE","121","Albanien",1
"TURCIA","154","Rumänien",1
"TURCULUI","154","Rumänien",1
"TUREK","152","Polen",1
"TURJAKE","150","Kosovo",1
"TURKALI","163","Türkei",1
"TURKELLI","163","Türkei",1
"TURKMAN BARIH","475","Syrien",1
"TURKMENABAT","471","Turkmenistan",1
"TURKMENISTAN","444","Kasachstan",1
"TURKOBASI","163","Türkei",1
"TURNAU MAGURELE","154","Rumänien",1
"TURNHOUT","124","Belgien",1
"TURNOVA","163","Türkei",1
"TURNU RUIENI","154","Rumänien",1
"TURNUK","163","Türkei",1
"TURRAH-RAMTHA","445","Jordanien",1
"TURTSIA","163","Türkei",1
"TURTSIYA","163","Türkei",1
"TURULUNG","154","Rumänien",1
"TURZII","154","Rumänien",1
"TUTAK","163","Türkei",1
"TUTALSKAJA","160","Russische Föderation",1
"TUTICORIN TAMIL NADU","436","Indien",1
"TUTOVA","154","Rumänien",1
"TUTSCHKOWA","444","Kasachstan",1
"TUV","457","Mongolei",1
"TUYEN QUANG","432","Vietnam",1
"TUZHISAR","163","Türkei",1
"TUZLA","130","Kroatien",1
"TUZLA","163","Türkei",1
"TUZLUCAL","163","Türkei",1
"TVARDITSA","125","Bulgarien",1
"TYCHOWO","152","Polen",1
"TYCZYN","152","Polen",1
"TYNDA","160","Russische Föderation",1
"TYNDA","450","Kirgisistan",1
"TYROS","451","Libanon",1
"TYSKLAND","143","Luxemburg",1
"TYUMEN","160","Russische Föderation",1
"U.A.E","469","Vereinigte Arabische Emirate",1
"U.A.E.","469","Vereinigte Arabische Emirate",1
"U.A.E.","475","Syrien",1
"UAE","469","Vereinigte Arabische Emirate",1
"UASIN GISHU","243","Kenia",1
"UBACH OVER WORMS","148","Niederlande",1
"UBAH","351","Kuba",1
"UBERABA","327","Brasilien",1
"UBON","476","Thailand",1
"UBURU EKWE","232","Nigeria",1
"UCE","150","Kosovo",1
"UCKAVAK KOYU","163","Türkei",1
"UCPINAR","163","Türkei",1
"UCRAINA LOC. CERNAUTI","166","Ukraine",1
"UCRAINA.LOC.TURENI","154","Rumänien",1
"UDALNOJE","444","Kasachstan",1
"UDINE","137","Italien",1
"UDO TOWN","232","Nigeria",1
"UDSSR","160","Russische Föderation",1
"UDSSR J","444","Kasachstan",1
"UEBERLANDIA","327","Brasilien",1
"UFA","160","Russische Föderation",1
"UFUROW","273","Somalia",1
"UGAO","170","Serbien",1
"UGARSCHIN","125","Bulgarien",1
"UGBALO IRRUA","232","Nigeria",1
"UGBOKUM","232","Nigeria",1
"UGENTO","137","Italien",1
"UGGIANO MONTE FUSCO","137","Italien",1
"UGI-TOBE","166","Ukraine",1
"UGIJAR","161","Spanien",1
"UGOLNIJ","160","Russische Föderation",1
"UGONO-OROGUN","232","Nigeria",1
"UJALY","444","Kasachstan",1
"UJFEHERTO","165","Ungarn",1
"UJVIDEK","120","Jugoslawien",1
"UJVIDEK","165","Ungarn",1
"UKHIA FATHABARI","460","Bangladesch",1
"UKPOR-NNEWI","232","Nigeria",1
"UKR","159","Sowjetunion",1
"UKR","166","Ukraine",1
"UKR.","166","Ukraine",1
"UKRAINA","166","Ukraine",1
"UKRAINE","159","Sowjetunion",1
"UKRAINSK","166","Ukraine",1
"UKRAJINKA","166","Ukraine",1
"UKROHN","166","Ukraine",1
"UKTA","152","Polen",1
"UL'KAN","160","Russische Föderation",1
"ULAANBAATAR","457","Mongolei",1
"ULAN","444","Kasachstan",1
"ULAN BATOR","457","Mongolei",1
"ULAN UDE","160","Russische Föderation",1
"ULAN-BATOR","457","Mongolei",1
"ULAN-UDE","160","Russische Föderation",1
"ULANUDE","160","Russische Föderation",1
"ULARICE","122","Bosnien und Herzegowina",1
"ULCINJ","140","Montenegro",1
"ULE-UDE","160","Russische Föderation",1
"ULENTY","444","Kasachstan",1
"ULJANIWKA","166","Ukraine",1
"ULKEN","444","Kasachstan",1
"ULKOMAAT","128","Finnland",1
"ULMI","154","Rumänien",1
"ULOVDIV","125","Bulgarien",1
"ULOVIC","122","Bosnien und Herzegowina",1
"ULSAN","434","Korea, Demokratische Volksrepublik",1
"ULU","163","Türkei",1
"ULUGBEY","163","Türkei",1
"UM AL-KOSOUR","475","Syrien",1
"UM JALAL","475","Syrien",1
"UM RAJIM","475","Syrien",1
"UMAN","166","Ukraine",1
"UMAZA","232","Nigeria",1
"UMBERTIDE","137","Italien",1
"UMCANI","138","Jugoslawien, Bundesrepublik",1
"UMEA","157","Schweden",1
"UMITELI","163","Türkei",1
"UMKEF","475","Syrien",1
"UMM AL-QUWAIN","273","Somalia",1
"UMM JALAL","475","Syrien",1
"UMRANIE","163","Türkei",1
"UMRANIYE","163","Türkei",1
"UMUAGWO OHAJI","232","Nigeria",1
"UMUDIKE DIFAI","232","Nigeria",1
"UMUDINKA UVURU","232","Nigeria",1
"UMUDURU MBIERI","232","Nigeria",1
"UMUELE-UMUAKA","232","Nigeria",1
"UMUHAIA","232","Nigeria",1
"UMUHU MBAISE","232","Nigeria",1
"UMULERI","232","Nigeria",1
"UMUNA ORLU","232","Nigeria",1
"UMUNEDE","232","Nigeria",1
"UMUNKIRI","232","Nigeria",1
"UMUNYA","232","Nigeria",1
"UMUOPARA-ABBA","232","Nigeria",1
"UMURBEY","163","Türkei",1
"UMUUAGWO OHAJI","232","Nigeria",1
"UNBEAKNNT","166","Ukraine",1
"UNBEKANN","166","Ukraine",1
"UNBKENNAT","166","Ukraine",1
"UNGRA","154","Rumänien",1
"UNGVAR","165","Ungarn",1
"UNGWAR","165","Ungarn",1
"UNIREA","154","Rumänien",1
"UNITED ARAB EMIRATES","475","Syrien",1
"UNTERSEEN BEI INTERLAKEN","158","Schweiz",1
"UNTESTI","146","Moldau",1
"UNZYKYL","160","Russische Föderation",1
"UON THANI","476","Thailand",1
"UPINGTON-ZAF","263","Südafrika",1
"UPPSALA DK","157","Schweden",1
"URA VAJGURORE","121","Albanien",1
"URAJ","160","Russische Föderation",1
"URE VAJGURORE","121","Albanien",1
"URECHESTI","154","Rumänien",1
"UREYIKLI KOYU","163","Türkei",1
"URFA","475","Syrien",1
"URICENI","154","Rumänien",1
"URIJE","122","Bosnien und Herzegowina",1
"URIZKI","160","Russische Föderation",1
"URIZKIJ","444","Kasachstan",1
"URLA","163","Türkei",1
"URLANOWO","160","Russische Föderation",1
"URLATI","125","Bulgarien",1
"URMAI","439","Iran",1
"URMIA","439","Iran",1
"URNA","436","Indien",1
"UROME","232","Nigeria",1
"UROMI","232","Nigeria",1
"UROSCHAJNE","166","Ukraine",1
"UROZA","138","Jugoslawien, Bundesrepublik",1
"UROZGAN","423","Afghanistan",1
"URSEVAC","150","Kosovo",1
"URUMIA","439","Iran",1
"URUS-MARTAN","160","Russische Föderation",1
"URUSGAN","423","Afghanistan",1
"URUZGAN","423","Afghanistan",1
"URZICENCI","154","Rumänien",1
"URZICENI IALOMITA","154","Rumänien",1
"URZICENI JUD IALOMITA","154","Rumänien",1
"URZICENZI","154","Rumänien",1
"URZICUTA","154","Rumänien",1
"URZUCENI","154","Rumänien",1
"USAKOWKA","444","Kasachstan",1
"USAKOWSKOJE","444","Kasachstan",1
"USBEKISTAN","477","Usbekistan",1
"USCH-TOBE","444","Kasachstan",1
"USCHGOROD","166","Ukraine",1
"USCHHOROD","166","Ukraine",1
"USCIE GORLICKIE","152","Polen",1
"USCIEZIELONE","166","Ukraine",1
"USKUP","144","Nordmazedonien",1
"USKUP","163","Türkei",1
"USKUPDERE","163","Türkei",1
"USLU","163","Türkei",1
"USPENOWKA","444","Kasachstan",1
"USPENSKA","444","Kasachstan",1
"USPENSKI","444","Kasachstan",1
"UST-KAMENSKORSK","444","Kasachstan",1
"UST-KOMENOGORSK","444","Kasachstan",1
"UST-KUT","160","Russische Föderation",1
"UST-PONAKOTSCHET","160","Russische Föderation",1
"UST-PONAKOTSCHIJ","160","Russische Föderation",1
"UST-TALOWKA","444","Kasachstan",1
"UST-TURKA","160","Russische Föderation",1
"UST-WESLJANA","160","Russische Föderation",1
"USTER","158","Schweiz",1
"USTI NAD LABEM","164","Tschechien",1
"USTINA","125","Bulgarien",1
"USTIPRACA","122","Bosnien und Herzegowina",1
"USTKA","152","Polen",1
"USTREN","125","Bulgarien",1
"USTRZYKI DOLNE","152","Polen",1
"USUN-AGATSCH","444","Kasachstan",1
"USUREI","146","Moldau",1
"USZYCE","152","Polen",1
"UTENA","142","Litauen",1
"UTEOZEE","232","Nigeria",1
"UTRECHT","148","Niederlande",1
"UTRERA","161","Spanien",1
"UTRILLAS","161","Spanien",1
"UTTARADIT","476","Thailand",1
"UTTARAKHAND","436","Indien",1
"UTTARKASHI","436","Indien",1
"UUD.BH MUN.ORADEA","154","Rumänien",1
"UUROMI","232","Nigeria",1
"UVEYIKLI","163","Türkei",1
"UVURKHANGAI AIMAG","457","Mongolei",1
"UWA","160","Russische Föderation",1
"UYO","232","Nigeria",1
"UZICENI","154","Rumänien",1
"UZNACH","158","Schweiz",1
"UZSHOROD","166","Ukraine",1
"UZUNDERE","163","Türkei",1
"V KARUP-HOV","157","Schweden",1
"V PARAMJIT PUR KAPURTHALA","436","Indien",1
"V RAIPUR","436","Indien",1
"V. DOBRANJA","138","Jugoslawien, Bundesrepublik",1
"V. TRNOVAC","170","Serbien",1
"V.DOBRANJA","138","Jugoslawien, Bundesrepublik",1
"V.TRNOVCI","122","Bosnien und Herzegowina",1
"VAC","165","Ungarn",1
"VADDAKKANKULAM","436","Indien",1
"VADUL-LECA","146","Moldau",1
"VAESTERAAS","157","Schweden",1
"VAGIULESTI","154","Rumänien",1
"VAINUTAS","142","Litauen",1
"VAJNIKE","150","Kosovo",1
"VAKIF","163","Türkei",1
"VAKIFLAR","163","Türkei",1
"VAKSALA","157","Schweden",1
"VAL-D'OR","348","Kanada",1
"VALDEPENAS","161","Spanien",1
"VALDSASAN","163","Türkei",1
"VALEA BECIULUI","154","Rumänien",1
"VALEA LUI MIHAI","154","Rumänien",1
"VALEMOO DE MUNTE","154","Rumänien",1
"VALENCE","129","Frankreich",1
"VALENCIA","367","Venezuela",1
"VALENII DE MUNTE","154","Rumänien",1
"VALENTII DE MUNTE","154","Rumänien",1
"VALENZIA","161","Spanien",1
"VALERIK","160","Russische Föderation",1
"VALGUARNERA","137","Italien",1
"VALKA","139","Lettland",1
"VALKENBURG","148","Niederlande",1
"VALLE DEL CAUCA","349","Kolumbien",1
"VALLE DEL CAUCA JAMUNDI","349","Kolumbien",1
"VALMIERA","139","Lettland",1
"VALMOJADO","161","Spanien",1
"VALONGO","153","Portugal",1
"VALPACOS","153","Portugal",1
"VALPARAISO","332","Chile",1
"VALTICE","164","Tschechien",1
"VALTICE OKR. BRECLAV","164","Tschechien",1
"VALVETTIHURAI","431","Sri Lanka",1
"VALVETTITHURAI","431","Sri Lanka",1
"VAMOSPERCS","165","Ungarn",1
"VAMRAKOFITO","134","Griechenland",1
"VAMVAKOFITO SERES","134","Griechenland",1
"VAMVAKOFYTO","134","Griechenland",1
"VAN OLZALP","163","Türkei",1
"VANADSOR","422","Armenien",1
"VAPTISTIS","134","Griechenland",1
"VARANASI","436","Indien",1
"VARAPUZHA-KERALA","436","Indien",1
"VARAZDIH","130","Kroatien",1
"VARAZOW","130","Kroatien",1
"VARBILAU","154","Rumänien",1
"VARBITSA","125","Bulgarien",1
"VARBOVKA","125","Bulgarien",1
"VARDA","122","Bosnien und Herzegowina",1
"VAREL","152","Polen",1
"VARES","130","Kroatien",1
"VAREVO","133","Serbien (einschließlich Kosovo)",1
"VARPALOTA","165","Ungarn",1
"VARSANY","165","Ungarn",1
"VARTO BUZLUGOZE","163","Türkei",1
"VARTO KAYNARCA","137","Italien",1
"VARTO MUS","163","Türkei",1
"VARVARIN","170","Serbien",1
"VASA","128","Finnland",1
"VASHTEMI","121","Albanien",1
"VASILEVKA","160","Russische Föderation",1
"VASKOV","125","Bulgarien",1
"VASTERAS","157","Schweden",1
"VASTERVIK","157","Schweden",1
"VASTO","137","Italien",1
"VASYLKIV","166","Ukraine",1
"VATE-KACANIK","170","Serbien",1
"VATHY","134","Griechenland",1
"VATRA-DORNEI","154","Rumänien",1
"VATTLOSA","157","Schweden",1
"VAULX-EN-VELIN","129","Frankreich",1
